Gene	gene_short_name
A330015K06Rik	A330015K06Rik
A330023F24Rik	A330023F24Rik
A330032B11Rik	A330032B11Rik
A330033J07Rik	A330033J07Rik
A330035P11Rik	A330035P11Rik
A330040F15Rik	A330040F15Rik
A330041J22Rik	A330041J22Rik
A330048O09Rik	A330048O09Rik
A330069E16Rik	A330069E16Rik
A330074K22Rik	A330074K22Rik
A330076H08Rik	A330076H08Rik
A330102I10Rik	A330102I10Rik
A430005L14Rik	A430005L14Rik
A430010J10Rik	A430010J10Rik
A430018G15Rik	A430018G15Rik
A430027H14Rik	A430027H14Rik
A430033K04Rik	A430033K04Rik
A430035B10Rik	A430035B10Rik
A430046D13Rik	A430046D13Rik
A430057M04Rik	A430057M04Rik
A430105I19Rik	A430105I19Rik
A430105J06Rik	A430105J06Rik
A430108G06Rik	A430108G06Rik
A430110L20Rik	A430110L20Rik
A530017D24Rik	A530017D24Rik
A530041M06Rik	A530041M06Rik
A530072M11Rik	A530072M11Rik
A530083I20Rik	A530083I20Rik
A530083M17Rik	A530083M17Rik
A630052C17Rik	A630052C17Rik
A630072M18Rik	A630072M18Rik
A630075F10Rik	A630075F10Rik
A730011C13Rik	A730011C13Rik
A730015C16Rik	A730015C16Rik
A730017C20Rik	A730017C20Rik
A730017L22Rik	A730017L22Rik
A730018C14Rik	A730018C14Rik
A730020E08Rik	A730020E08Rik
A730036I17Rik	A730036I17Rik
A730046J19Rik	A730046J19Rik
A730049H05Rik	A730049H05Rik
A730056A06Rik	A730056A06Rik
A730060N03Rik	A730060N03Rik
A730071L15Rik	A730071L15Rik
A730081D07Rik	A730081D07Rik
A730085K08Rik	A730085K08Rik
A730089K16Rik	A730089K16Rik
A730094K22Rik	A730094K22Rik
A730098A19Rik	A730098A19Rik
A830005F24Rik	A830005F24Rik
A830008E24Rik	A830008E24Rik
A830009L08Rik	A830009L08Rik
A830010M20Rik	A830010M20Rik
A830011K09Rik	A830011K09Rik
A830012C17Rik	A830012C17Rik
A830018L16Rik	A830018L16Rik
A830019P07Rik	A830019P07Rik
A830029E22Rik	A830029E22Rik
A830035A12Rik	A830035A12Rik
A830036E02Rik	A830036E02Rik
A830039N20Rik	A830039N20Rik
A830052D11Rik	A830052D11Rik
A830073O21Rik	A830073O21Rik
A830080D01Rik	A830080D01Rik
A830082K12Rik	A830082K12Rik
A830092H15Rik	A830092H15Rik
A930002H02Rik	A930002H02Rik
A930003A15Rik	A930003A15Rik
A930003O13Rik	A930003O13Rik
A930004D18Rik	A930004D18Rik
A930004J17Rik	A930004J17Rik
A930005G22Rik	A930005G22Rik
A930005H10Rik	A930005H10Rik
A930006K02Rik	A930006K02Rik
A930007I19Rik	A930007I19Rik
A930009A15Rik	A930009A15Rik
A930012L18Rik	A930012L18Rik
A930012O16Rik	A930012O16Rik
A930015D03Rik	A930015D03Rik
A930016O22Rik	A930016O22Rik
A930017M01Rik	A930017M01Rik
A930018M24Rik	A930018M24Rik
A930019D19Rik	A930019D19Rik
A930024E05Rik	A930024E05Rik
A930024N18Rik	A930024N18Rik
A930029G22Rik	A930029G22Rik
A930030B08Rik	A930030B08Rik
A930033H14Rik	A930033H14Rik
A930036I15Rik	A930036I15Rik
A930041C12Rik	A930041C12Rik
AA413626	AA413626
AA414768	AA414768
AA465934	AA465934
AA543186	AA543186
AA914427	AA914427
Aaas	Aaas
Aacs	Aacs
Aadat	Aadat
Aaed1	Aaed1
Aagab	Aagab
Aak1	Aak1
Aamdc	Aamdc
Aamp	Aamp
Aar2	Aar2
Aard	Aard
Aars	Aars
Aars2	Aars2
Aarsd1	Aarsd1
Aasdh	Aasdh
Aasdhppt	Aasdhppt
Aass	Aass
Aatf	Aatf
Aatk	Aatk
AB041806	AB041806
Abat	Abat
Abca1	Abca1
Abca13	Abca13
Abca17	Abca17
Abca2	Abca2
Abca3	Abca3
Abca5	Abca5
Abca6	Abca6
Abca7	Abca7
Abca8a	Abca8a
Abca8b	Abca8b
Abca9	Abca9
Abcb10	Abcb10
Abcb1a	Abcb1a
Abcb1b	Abcb1b
Abcb4	Abcb4
Abcb6	Abcb6
Abcb7	Abcb7
Abcb8	Abcb8
Abcb9	Abcb9
Abcc1	Abcc1
Abcc10	Abcc10
Abcc2	Abcc2
Abcc3	Abcc3
Abcc4	Abcc4
Abcc5	Abcc5
Abcc6	Abcc6
Abcc8	Abcc8
Abcd1	Abcd1
Abcd2	Abcd2
Abcd3	Abcd3
Abcd4	Abcd4
Abce1	Abce1
Abcf1	Abcf1
Abcf2	Abcf2
Abcf3	Abcf3
Abcg1	Abcg1
Abcg2	Abcg2
Abcg4	Abcg4
Abcg5	Abcg5
Abhd1	Abhd1
Abhd10	Abhd10
Abhd11	Abhd11
Abhd11os	Abhd11os
Abhd12	Abhd12
Abhd12b	Abhd12b
Abhd13	Abhd13
Abhd14a	Abhd14a
Abhd14b	Abhd14b
Abhd16a	Abhd16a
Abhd17a	Abhd17a
Abhd17b	Abhd17b
Abhd17c	Abhd17c
Abhd18	Abhd18
Abhd2	Abhd2
Abhd3	Abhd3
Abhd4	Abhd4
Abhd5	Abhd5
Abhd6	Abhd6
Abhd8	Abhd8
Abi1	Abi1
Abi2	Abi2
Abi3bp	Abi3bp
Abl1	Abl1
Abl2	Abl2
Ablim1	Ablim1
Ablim2	Ablim2
Ablim3	Ablim3
Abr	Abr
Abracl	Abracl
Abt1	Abt1
Abtb1	Abtb1
Abtb2	Abtb2
AC027700.3	AC027700.3
AC055772.1	AC055772.1
AC055818.1	AC055818.1
AC061963.1	AC061963.1
AC061963.3	AC061963.3
AC073947.3	AC073947.3
AC079245.2	AC079245.2
AC079644.1	AC079644.1
AC079644.14	AC079644.14
AC079644.15	AC079644.15
AC079644.9	AC079644.9
AC079681.1	AC079681.1
AC087540.1	AC087540.1
AC091785.2	AC091785.2
AC092710.2	AC092710.2
AC092710.3	AC092710.3
AC098839.1	AC098839.1
AC099578.1	AC099578.1
AC099934.6	AC099934.6
AC100406.1	AC100406.1
AC100406.3	AC100406.3
AC101677.2	AC101677.2
AC101709.2	AC101709.2
AC102228.1	AC102228.1
AC102287.1	AC102287.1
AC102312.3	AC102312.3
AC102350.1	AC102350.1
AC102369.1	AC102369.1
AC102369.3	AC102369.3
AC102435.1	AC102435.1
AC102582.1	AC102582.1
AC102582.3	AC102582.3
AC102689.1	AC102689.1
AC104832.1	AC104832.1
AC104897.1	AC104897.1
AC105950.1	AC105950.1
AC105958.1	AC105958.1
AC107638.1	AC107638.1
AC107661.1	AC107661.1
AC107752.2	AC107752.2
AC107819.1	AC107819.1
AC107819.3	AC107819.3
AC108401.1	AC108401.1
AC108802.1	AC108802.1
AC108846.1	AC108846.1
AC109214.1	AC109214.1
AC110377.1	AC110377.1
AC110521.2	AC110521.2
AC112146.1	AC112146.1
AC112274.1	AC112274.1
AC112680.2	AC112680.2
AC112956.1	AC112956.1
AC113059.2	AC113059.2
AC113305.1	AC113305.1
AC113441.1	AC113441.1
AC113441.2	AC113441.2
AC113470.1	AC113470.1
AC113475.1	AC113475.1
AC114575.1	AC114575.1
AC114575.3	AC114575.3
AC115037.1	AC115037.1
AC115037.2	AC115037.2
AC115290.2	AC115290.2
AC115750.1	AC115750.1
AC115880.1	AC115880.1
AC116180.1	AC116180.1
AC116471.1	AC116471.1
AC116502.1	AC116502.1
AC116587.1	AC116587.1
AC116589.2	AC116589.2
AC116699.1	AC116699.1
AC116713.1	AC116713.1
AC117232.3	AC117232.3
AC117232.4	AC117232.4
AC117245.3	AC117245.3
AC118224.1	AC118224.1
AC118230.1	AC118230.1
AC118476.1	AC118476.1
AC119894.2	AC119894.2
AC120002.2	AC120002.2
AC120394.3	AC120394.3
AC120406.1	AC120406.1
AC121583.1	AC121583.1
AC121788.1	AC121788.1
AC121804.1	AC121804.1
AC121804.3	AC121804.3
AC121805.1	AC121805.1
AC121805.2	AC121805.2
AC121872.2	AC121872.2
AC121872.3	AC121872.3
AC121965.1	AC121965.1
AC121988.1	AC121988.1
AC122013.1	AC122013.1
AC122013.2	AC122013.2
AC122018.2	AC122018.2
AC122024.4	AC122024.4
AC122188.1	AC122188.1
AC122235.1	AC122235.1
AC122273.1	AC122273.1
AC122295.1	AC122295.1
AC122305.1	AC122305.1
AC122313.1	AC122313.1
AC122317.2	AC122317.2
AC122334.1	AC122334.1
AC122335.3	AC122335.3
AC122357.2	AC122357.2
AC122357.4	AC122357.4
AC122367.2	AC122367.2
AC122367.3	AC122367.3
AC122372.1	AC122372.1
AC122372.3	AC122372.3
AC122379.2	AC122379.2
AC122395.1	AC122395.1
AC122405.2	AC122405.2
AC122428.1	AC122428.1
AC122428.2	AC122428.2
AC122428.3	AC122428.3
AC122428.4	AC122428.4
AC122447.1	AC122447.1
AC122507.1	AC122507.1
AC122525.1	AC122525.1
AC122525.2	AC122525.2
AC122539.1	AC122539.1
AC122539.2	AC122539.2
AC122539.3	AC122539.3
AC122832.2	AC122832.2
AC122840.5	AC122840.5
AC122891.1	AC122891.1
AC122901.1	AC122901.1
AC122905.2	AC122905.2
AC122923.1	AC122923.1
AC122924.1	AC122924.1
AC123062.1	AC123062.1
AC123064.1	AC123064.1
AC123705.1	AC123705.1
AC123705.2	AC123705.2
AC123705.3	AC123705.3
AC123708.2	AC123708.2
AC123720.1	AC123720.1
AC123803.1	AC123803.1
AC123832.1	AC123832.1
AC123832.2	AC123832.2
AC123920.1	AC123920.1
AC123954.1	AC123954.1
AC124011.1	AC124011.1
AC124171.1	AC124171.1
AC124179.1	AC124179.1
AC124346.1	AC124346.1
AC124346.3	AC124346.3
AC124360.2	AC124360.2
AC124413.2	AC124413.2
AC124420.1	AC124420.1
AC124421.1	AC124421.1
AC124421.2	AC124421.2
AC124426.1	AC124426.1
AC124426.2	AC124426.2
AC124426.4	AC124426.4
AC124436.1	AC124436.1
AC124446.1	AC124446.1
AC124453.1	AC124453.1
AC124510.3	AC124510.3
AC124516.3	AC124516.3
AC124556.1	AC124556.1
AC124572.1	AC124572.1
AC124572.2	AC124572.2
AC124577.3	AC124577.3
AC124595.1	AC124595.1
AC124732.3	AC124732.3
AC124733.1	AC124733.1
AC124739.5	AC124739.5
AC124744.2	AC124744.2
AC125020.1	AC125020.1
AC125020.2	AC125020.2
AC125020.3	AC125020.3
AC125206.2	AC125206.2
AC125206.3	AC125206.3
AC125321.1	AC125321.1
AC125321.2	AC125321.2
AC125351.1	AC125351.1
AC125361.2	AC125361.2
AC125374.1	AC125374.1
AC125374.2	AC125374.2
AC125374.3	AC125374.3
AC125409.1	AC125409.1
AC125487.2	AC125487.2
AC125488.2	AC125488.2
AC125531.1	AC125531.1
AC125532.1	AC125532.1
AC125535.1	AC125535.1
AC125543.3	AC125543.3
AC125543.4	AC125543.4
AC126268.1	AC126268.1
AC126269.1	AC126269.1
AC126459.5	AC126459.5
AC126554.5	AC126554.5
AC126554.8	AC126554.8
AC126672.2	AC126672.2
AC126673.1	AC126673.1
AC126673.2	AC126673.2
AC126687.1	AC126687.1
AC126799.2	AC126799.2
AC126804.1	AC126804.1
AC126804.2	AC126804.2
AC126806.2	AC126806.2
AC127242.1	AC127242.1
AC127270.3	AC127270.3
AC127337.2	AC127337.2
AC127582.1	AC127582.1
AC127590.1	AC127590.1
AC127593.1	AC127593.1
AC129016.2	AC129016.2
AC129018.1	AC129018.1
AC129019.1	AC129019.1
AC129019.2	AC129019.2
AC129022.1	AC129022.1
AC129329.1	AC129329.1
AC129597.1	AC129597.1
AC131120.1	AC131120.1
AC131120.2	AC131120.2
AC131677.2	AC131677.2
AC131717.2	AC131717.2
AC131720.1	AC131720.1
AC131739.1	AC131739.1
AC131743.3	AC131743.3
AC131743.6	AC131743.6
AC131795.1	AC131795.1
AC132085.1	AC132085.1
AC132114.1	AC132114.1
AC132237.1	AC132237.1
AC132265.1	AC132265.1
AC132304.1	AC132304.1
AC132304.2	AC132304.2
AC132325.2	AC132325.2
AC132344.1	AC132344.1
AC132344.3	AC132344.3
AC132384.14	AC132384.14
AC132384.16	AC132384.16
AC132412.1	AC132412.1
AC132465.1	AC132465.1
AC132465.3	AC132465.3
AC132474.4	AC132474.4
AC132609.2	AC132609.2
AC132623.2	AC132623.2
AC132623.3	AC132623.3
AC132954.4	AC132954.4
AC133080.1	AC133080.1
AC133511.1	AC133511.1
AC133650.1	AC133650.1
AC133934.1	AC133934.1
AC133947.1	AC133947.1
AC133947.2	AC133947.2
AC133948.2	AC133948.2
AC134249.1	AC134249.1
AC134254.3	AC134254.3
AC134254.4	AC134254.4
AC134254.5	AC134254.5
AC134324.1	AC134324.1
AC134329.1	AC134329.1
AC134329.2	AC134329.2
AC134439.1	AC134439.1
AC134457.3	AC134457.3
AC134468.3	AC134468.3
AC134537.1	AC134537.1
AC134537.2	AC134537.2
AC134596.1	AC134596.1
AC134607.1	AC134607.1
AC134607.2	AC134607.2
AC134859.1	AC134859.1
AC134900.1	AC134900.1
AC134917.4	AC134917.4
AC135633.1	AC135633.1
AC135641.1	AC135641.1
AC135859.1	AC135859.1
AC135963.1	AC135963.1
AC137067.2	AC137067.2
AC137680.1	AC137680.1
AC137692.1	AC137692.1
AC138284.4	AC138284.4
AC138284.5	AC138284.5
AC138290.1	AC138290.1
AC138307.1	AC138307.1
AC138459.1	AC138459.1
AC138616.1	AC138616.1
AC138767.1	AC138767.1
AC139238.2	AC139238.2
AC139568.3	AC139568.3
AC139638.1	AC139638.1
AC139754.2	AC139754.2
AC139941.2	AC139941.2
AC140264.1	AC140264.1
AC140299.1	AC140299.1
AC140338.1	AC140338.1
AC140409.3	AC140409.3
AC140477.3	AC140477.3
AC140785.1	AC140785.1
AC140851.2	AC140851.2
AC141642.2	AC141642.2
AC141647.1	AC141647.1
AC141900.1	AC141900.1
AC142111.1	AC142111.1
AC142113.2	AC142113.2
AC142407.1	AC142407.1
AC142499.2	AC142499.2
AC142500.1	AC142500.1
AC144543.2	AC144543.2
AC145731.1	AC145731.1
AC146296.1	AC146296.1
AC147029.1	AC147029.1
AC147240.1	AC147240.1
AC147512.2	AC147512.2
AC147615.1	AC147615.1
AC148324.1	AC148324.1
AC148328.2	AC148328.2
AC148334.3	AC148334.3
AC151530.1	AC151530.1
AC151730.1	AC151730.1
AC151843.2	AC151843.2
AC151846.1	AC151846.1
AC151971.10	AC151971.10
AC151971.5	AC151971.5
AC151971.7	AC151971.7
AC151982.1	AC151982.1
AC152061.1	AC152061.1
AC152065.2	AC152065.2
AC152414.3	AC152414.3
AC152827.1	AC152827.1
AC152827.2	AC152827.2
AC152827.3	AC152827.3
AC152827.4	AC152827.4
AC152922.1	AC152922.1
AC152945.1	AC152945.1
AC152945.2	AC152945.2
AC152946.3	AC152946.3
AC152949.2	AC152949.2
AC152951.1	AC152951.1
AC153134.1	AC153134.1
AC153144.1	AC153144.1
AC153144.3	AC153144.3
AC153152.5	AC153152.5
AC153366.1	AC153366.1
AC153367.1	AC153367.1
AC153368.1	AC153368.1
AC153369.2	AC153369.2
AC153379.3	AC153379.3
AC153382.2	AC153382.2
AC153494.1	AC153494.1
AC153501.1	AC153501.1
AC153504.1	AC153504.1
AC153505.2	AC153505.2
AC153506.1	AC153506.1
AC153509.1	AC153509.1
AC153516.1	AC153516.1
AC153521.1	AC153521.1
AC153524.3	AC153524.3
AC153525.1	AC153525.1
AC153526.2	AC153526.2
AC153546.1	AC153546.1
AC153547.1	AC153547.1
AC153548.1	AC153548.1
AC153548.4	AC153548.4
AC153557.1	AC153557.1
AC153557.2	AC153557.2
AC153561.1	AC153561.1
AC153562.1	AC153562.1
AC153569.2	AC153569.2
AC153729.2	AC153729.2
AC153800.1	AC153800.1
AC153801.1	AC153801.1
AC153801.2	AC153801.2
AC153825.1	AC153825.1
AC153829.2	AC153829.2
AC153845.2	AC153845.2
AC153845.3	AC153845.3
AC153852.1	AC153852.1
AC153862.1	AC153862.1
AC153863.2	AC153863.2
AC153864.1	AC153864.1
AC153887.1	AC153887.1
AC153889.1	AC153889.1
AC153889.4	AC153889.4
AC153890.2	AC153890.2
AC153899.1	AC153899.1
AC153911.1	AC153911.1
AC153912.1	AC153912.1
AC153912.2	AC153912.2
AC153912.3	AC153912.3
AC153912.4	AC153912.4
AC153929.1	AC153929.1
AC153930.1	AC153930.1
AC153937.2	AC153937.2
AC153938.1	AC153938.1
AC153947.1	AC153947.1
AC153947.2	AC153947.2
AC153949.1	AC153949.1
AC153952.1	AC153952.1
AC153959.1	AC153959.1
AC153961.1	AC153961.1
AC153961.2	AC153961.2
AC153962.1	AC153962.1
AC153962.3	AC153962.3
AC153962.4	AC153962.4
AC153964.1	AC153964.1
AC153974.2	AC153974.2
AC153975.3	AC153975.3
AC154136.1	AC154136.1
AC154141.1	AC154141.1
AC154219.1	AC154219.1
AC154221.1	AC154221.1
AC154231.1	AC154231.1
AC154231.2	AC154231.2
AC154231.4	AC154231.4
AC154248.1	AC154248.1
AC154248.3	AC154248.3
AC154319.1	AC154319.1
AC154347.1	AC154347.1
AC154389.1	AC154389.1
AC154511.1	AC154511.1
AC154517.2	AC154517.2
AC154552.7	AC154552.7
AC154552.9	AC154552.9
AC154585.1	AC154585.1
AC154636.1	AC154636.1
AC154636.3	AC154636.3
AC154699.1	AC154699.1
AC154713.1	AC154713.1
AC154734.1	AC154734.1
AC154734.2	AC154734.2
AC154742.2	AC154742.2
AC154785.3	AC154785.3
AC154828.2	AC154828.2
AC154863.1	AC154863.1
AC154994.2	AC154994.2
AC155241.2	AC155241.2
AC155249.1	AC155249.1
AC155256.1	AC155256.1
AC155260.1	AC155260.1
AC155270.1	AC155270.1
AC155286.1	AC155286.1
AC155293.2	AC155293.2
AC155300.2	AC155300.2
AC155710.1	AC155710.1
AC155713.1	AC155713.1
AC155805.1	AC155805.1
AC155832.1	AC155832.1
AC155832.2	AC155832.2
AC155907.2	AC155907.2
AC155929.2	AC155929.2
AC155937.1	AC155937.1
AC155939.1	AC155939.1
AC155941.6	AC155941.6
AC156163.1	AC156163.1
AC156273.2	AC156273.2
AC156389.1	AC156389.1
AC156558.1	AC156558.1
AC156568.1	AC156568.1
AC156572.1	AC156572.1
AC156576.3	AC156576.3
AC156576.4	AC156576.4
AC156632.1	AC156632.1
AC156791.1	AC156791.1
AC157019.1	AC157019.1
AC157085.2	AC157085.2
AC157092.1	AC157092.1
AC157213.1	AC157213.1
AC157278.2	AC157278.2
AC157353.3	AC157353.3
AC157494.2	AC157494.2
AC157515.2	AC157515.2
AC157570.3	AC157570.3
AC157591.1	AC157591.1
AC157652.1	AC157652.1
AC158115.2	AC158115.2
AC158239.2	AC158239.2
AC158354.2	AC158354.2
AC158365.1	AC158365.1
AC158398.1	AC158398.1
AC158536.1	AC158536.1
AC158543.1	AC158543.1
AC158545.1	AC158545.1
AC158592.1	AC158592.1
AC158592.2	AC158592.2
AC158605.1	AC158605.1
AC158605.2	AC158605.2
AC158605.3	AC158605.3
AC158606.2	AC158606.2
AC158617.1	AC158617.1
AC158620.2	AC158620.2
AC158630.3	AC158630.3
AC158633.2	AC158633.2
AC158636.1	AC158636.1
AC158686.1	AC158686.1
AC158802.1	AC158802.1
AC158803.1	AC158803.1
AC158990.1	AC158990.1
AC159104.1	AC159104.1
AC159139.1	AC159139.1
AC159190.1	AC159190.1
AC159190.3	AC159190.3
AC159193.1	AC159193.1
AC159193.4	AC159193.4
AC159193.5	AC159193.5
AC159203.1	AC159203.1
AC159203.2	AC159203.2
AC159237.1	AC159237.1
AC159244.1	AC159244.1
AC159244.3	AC159244.3
AC159251.1	AC159251.1
AC159282.1	AC159282.1
AC159290.1	AC159290.1
AC159296.1	AC159296.1
AC159297.3	AC159297.3
AC159307.1	AC159307.1
AC159308.2	AC159308.2
AC159308.3	AC159308.3
AC159308.4	AC159308.4
AC159314.1	AC159314.1
AC159315.3	AC159315.3
AC159324.1	AC159324.1
AC159334.1	AC159334.1
AC159376.1	AC159376.1
AC159466.1	AC159466.1
AC159475.1	AC159475.1
AC159475.3	AC159475.3
AC159621.2	AC159621.2
AC159622.1	AC159622.1
AC159633.1	AC159633.1
AC159633.2	AC159633.2
AC159635.2	AC159635.2
AC159649.1	AC159649.1
AC159649.3	AC159649.3
AC159813.1	AC159813.1
AC159815.1	AC159815.1
AC159818.1	AC159818.1
AC159819.3	AC159819.3
AC159892.1	AC159892.1
AC160029.1	AC160029.1
AC160029.2	AC160029.2
AC160031.3	AC160031.3
AC160060.3	AC160060.3
AC160108.1	AC160108.1
AC160114.2	AC160114.2
AC160122.1	AC160122.1
AC160123.2	AC160123.2
AC160138.1	AC160138.1
AC160334.2	AC160334.2
AC160334.4	AC160334.4
AC160337.1	AC160337.1
AC160338.2	AC160338.2
AC160340.2	AC160340.2
AC160393.1	AC160393.1
AC160403.2	AC160403.2
AC160411.2	AC160411.2
AC160635.1	AC160635.1
AC160637.1	AC160637.1
AC160865.1	AC160865.1
AC160931.4	AC160931.4
AC160966.2	AC160966.2
AC160970.1	AC160970.1
AC160972.1	AC160972.1
AC160995.1	AC160995.1
AC160997.1	AC160997.1
AC161052.5	AC161052.5
AC161114.2	AC161114.2
AC161265.1	AC161265.1
AC161419.1	AC161419.1
AC162179.1	AC162179.1
AC162387.1	AC162387.1
AC162467.2	AC162467.2
AC162467.3	AC162467.3
AC162801.3	AC162801.3
AC162893.1	AC162893.1
AC162934.4	AC162934.4
AC162938.1	AC162938.1
AC162938.3	AC162938.3
AC163032.1	AC163032.1
AC163282.1	AC163282.1
AC163282.2	AC163282.2
AC163286.2	AC163286.2
AC163350.2	AC163350.2
AC163354.2	AC163354.2
AC163623.1	AC163623.1
AC163623.3	AC163623.3
AC163651.2	AC163651.2
AC163719.2	AC163719.2
AC164092.5	AC164092.5
AC164102.1	AC164102.1
AC164123.1	AC164123.1
AC164161.3	AC164161.3
AC164164.1	AC164164.1
AC164164.2	AC164164.2
AC164177.1	AC164177.1
AC164179.1	AC164179.1
AC164424.2	AC164424.2
AC164441.1	AC164441.1
AC164441.2	AC164441.2
AC164552.1	AC164552.1
AC164561.1	AC164561.1
AC164565.1	AC164565.1
AC164567.2	AC164567.2
AC164567.3	AC164567.3
AC164612.2	AC164612.2
AC164614.1	AC164614.1
AC164616.1	AC164616.1
AC164629.9	AC164629.9
AC164702.2	AC164702.2
AC164881.1	AC164881.1
AC164984.1	AC164984.1
AC165080.2	AC165080.2
AC165080.4	AC165080.4
AC165149.1	AC165149.1
AC165157.1	AC165157.1
AC165157.5	AC165157.5
AC165157.6	AC165157.6
AC165164.3	AC165164.3
AC165249.2	AC165249.2
AC165254.2	AC165254.2
AC165283.1	AC165283.1
AC165292.1	AC165292.1
AC165442.1	AC165442.1
AC165956.1	AC165956.1
AC166052.1	AC166052.1
AC166055.1	AC166055.1
AC166253.1	AC166253.1
AC166323.1	AC166323.1
AC166349.1	AC166349.1
AC166358.2	AC166358.2
AC166750.1	AC166750.1
AC166827.1	AC166827.1
AC166827.2	AC166827.2
AC166902.1	AC166902.1
AC166936.1	AC166936.1
AC167017.1	AC167017.1
AC167202.5	AC167202.5
AC167244.2	AC167244.2
AC167721.2	AC167721.2
AC167978.1	AC167978.1
AC168315.2	AC168315.2
AC169084.1	AC169084.1
AC171183.2	AC171183.2
AC171200.1	AC171200.1
AC171206.4	AC171206.4
AC172027.3	AC172027.3
AC173210.1	AC173210.1
AC173210.2	AC173210.2
AC173210.4	AC173210.4
AC173346.1	AC173346.1
AC183268.2	AC183268.2
AC192616.6	AC192616.6
AC192616.7	AC192616.7
AC211878.1	AC211878.1
AC211878.10	AC211878.10
AC226737.1	AC226737.1
AC241534.1	AC241534.1
Acaa1a	Acaa1a
Acaa1b	Acaa1b
Acaa2	Acaa2
Acaca	Acaca
Acacb	Acacb
Acad10	Acad10
Acad11	Acad11
Acad12	Acad12
Acad8	Acad8
Acad9	Acad9
Acadl	Acadl
Acadm	Acadm
Acads	Acads
Acadsb	Acadsb
Acadvl	Acadvl
Acan	Acan
Acap2	Acap2
Acap3	Acap3
Acat1	Acat1
Acat2	Acat2
Acbd3	Acbd3
Acbd4	Acbd4
Acbd5	Acbd5
Acbd6	Acbd6
Acbd7	Acbd7
Accs	Accs
Acd	Acd
Ace	Ace
Acer2	Acer2
Acer3	Acer3
Ache	Ache
Acin1	Acin1
Ackr1	Ackr1
Ackr3	Ackr3
Ackr4	Ackr4
Acly	Acly
Aco1	Aco1
Aco2	Aco2
Acot1	Acot1
Acot10	Acot10
Acot11	Acot11
Acot12	Acot12
Acot13	Acot13
Acot2	Acot2
Acot3	Acot3
Acot4	Acot4
Acot6	Acot6
Acot7	Acot7
Acot8	Acot8
Acot9	Acot9
Acox1	Acox1
Acox3	Acox3
Acp1	Acp1
Acp2	Acp2
Acp5	Acp5
Acp6	Acp6
Acpp	Acpp
Acpt	Acpt
Acr	Acr
Acrbp	Acrbp
Acsbg1	Acsbg1
Acsf3	Acsf3
Acsl1	Acsl1
Acsl3	Acsl3
Acsl4	Acsl4
Acsl5	Acsl5
Acsl6	Acsl6
Acsm3	Acsm3
Acss1	Acss1
Acss2	Acss2
Acss3	Acss3
Acta1	Acta1
Acta2	Acta2
Actb	Actb
Actbl2	Actbl2
Actc1	Actc1
Actg-ps1	Actg-ps1
Actg1	Actg1
Actg2	Actg2
Actl6a	Actl6a
Actl6b	Actl6b
Actn1	Actn1
Actn2	Actn2
Actn3	Actn3
Actn4	Actn4
Actr10	Actr10
Actr1a	Actr1a
Actr1b	Actr1b
Actr2	Actr2
Actr3	Actr3
Actr3b	Actr3b
Actr5	Actr5
Actr6	Actr6
Actr8	Actr8
Actrt3	Actrt3
Acvr1	Acvr1
Acvr1b	Acvr1b
Acvr1c	Acvr1c
Acvr2a	Acvr2a
Acvr2b	Acvr2b
Acy1	Acy1
Acy3	Acy3
Acyp1	Acyp1
Acyp2	Acyp2
Ada	Ada
Adal	Adal
Adam10	Adam10
Adam11	Adam11
Adam12	Adam12
Adam15	Adam15
Adam17	Adam17
Adam19	Adam19
Adam1a	Adam1a
Adam21	Adam21
Adam22	Adam22
Adam23	Adam23
Adam32	Adam32
Adam8	Adam8
Adam9	Adam9
Adamts1	Adamts1
Adamts10	Adamts10
Adamts15	Adamts15
Adamts16	Adamts16
Adamts17	Adamts17
Adamts18	Adamts18
Adamts19	Adamts19
Adamts2	Adamts2
Adamts20	Adamts20
Adamts3	Adamts3
Adamts4	Adamts4
Adamts5	Adamts5
Adamts6	Adamts6
Adamts7	Adamts7
Adamts8	Adamts8
Adamts9	Adamts9
Adamtsl1	Adamtsl1
Adamtsl2	Adamtsl2
Adamtsl3	Adamtsl3
Adap1	Adap1
Adar	Adar
Adarb1	Adarb1
Adarb2	Adarb2
Adat1	Adat1
Adat2	Adat2
Adck1	Adck1
Adck2	Adck2
Adck5	Adck5
Adcy1	Adcy1
Adcy2	Adcy2
Adcy3	Adcy3
Adcy5	Adcy5
Adcy6	Adcy6
Adcy7	Adcy7
Adcy8	Adcy8
Adcy9	Adcy9
Adcyap1	Adcyap1
Adcyap1r1	Adcyap1r1
Add1	Add1
Add2	Add2
Add3	Add3
Adgra1	Adgra1
Adgra2	Adgra2
Adgra3	Adgra3
Adgrb1	Adgrb1
Adgrb2	Adgrb2
Adgrb3	Adgrb3
Adgrd1	Adgrd1
Adgre1	Adgre1
Adgrf4	Adgrf4
Adgrf5	Adgrf5
Adgrg1	Adgrg1
Adgrg2	Adgrg2
Adgrg3	Adgrg3
Adgrg6	Adgrg6
Adgrl1	Adgrl1
Adgrl2	Adgrl2
Adgrl3	Adgrl3
Adgrl4	Adgrl4
Adgrv1	Adgrv1
Adh5	Adh5
Adh6b	Adh6b
Adh7	Adh7
Adhfe1	Adhfe1
Adi1	Adi1
Adipor1	Adipor1
Adipor2	Adipor2
Adk	Adk
Adnp	Adnp
Adnp2	Adnp2
